Key,Target Language,Text,Status,Response
6314cc4b,wolof,Lii tamit mi ngi wane ab taarub buntu bu weex boo xam ne daal am na vitre walla ay weer. Mu mel ni dañ koo fermé ci biir.,Approved,3385: 1148
14b236b0,wolof,Waaw lii de dafa mel ni asamaan su xiin la ba ñuul. Ma gis tamit ci wet gi lu mel ni am taax moo xam ne ña nga ko peinture peinture bu soon ak bu ruus ak bu ñuul.,Approved,3385: 1234
22eaaa30,wolof,Waaw mbokk mi lii de gis naa ci ab taabal bu def ay bagaas. Gis naa ci ay leget ak ay ndaa ak yeneen i jumtukaay.,Approved,3547: 1161
052ee08a,wolof,"Waaw lii de ab néeg, néeg bi de nag am na ku ci tëdd. Am na lu weex am na peinture. Moom de, lal bi de, lal bu weex la ñu takk ci sànke bu weex.",Approved,3526: 499
978465ae,wolof,Waaw nataal bii de nataal la boo xam ne ag jigéen la. Jigéen ñi dañoo fuddën seen tànk yi fuddën yu baree bari yoo xam ne benn bokku ci ak moroomam. Ba noppi mu sol ab yére boo xam ne tànki yi doo ko gis. Ba noppi mu sol ay dàll yoo xam ne ay dàll yi dàll yu gudd la.,Approved,3618: 758
6cd830ab,wolof,"Nataal bii nag moom, ay xale ñoo ci nekk. Xale yi nag am na xale yu ndaw ak xale yu mag. Am na xale yoo xam ne dañ leen a fob, ñu toog ci benn bã, bã bu wertë. Am potu ndox bu nekk seen wet, am mbuus yuy taxawaalu ci suuf.",New,3473: 1964
9541429e,wolof,Nataal bii ngeen ma yónnee de gis naa ci biir nataal góor gu yorub lofo laxas ci ag kurus moom laa gis ci biir nataal bi.,Approved,3623: 236
0dfd21a2,wolof,Nataal bii de ag kuddu la kuddu. Gis naa ci ag kuddu ñu teg ci kaw lu weex. Nataal bii de li ma ci man a gis ma jàngat ko ci daal kuddu la.,Approved,3032: 105
eefd8d24,wolof,Nataal bii de day wane Senegaal ak li ko wër. Dëkk dëkkaat yépp ak yeneen i réew yu nekk ci wetam.,Approved,208: 1913
fc2f5c35,wolof,"Jigéen bu sol robb bu ñu... Bu noire, robe bu ñuul. Benn ni mu jàpp karaw bi wone kanam, benn bi mu jàpp ndigg li wane ginaaw, sol ay dàll. Ay dàll yu gudd,koket, teg ci jaaro.",New,3495: 952
f0fc52a1,wolof,Gis naa fi benn ndaamar bu weex bu def ay matt yu baree bari ci kawam. Am na tamit ci ginnaawam ay ndaamar.,Approved,3331: 2254
ab336122,wolof,"Waaw lii de gis naa ni benn kaasu weer la bu def ndox ñu tàbbal ab doom ci biir, doom buy fuur. Gis naa tamit luy tollook juróomi ba juróom-benni doom ñu tege ci suuf, ñu tegale ko.",Approved,3547: 472
ce9cce0f,wolof,"Maa ngi ciy gis loolu ñuy peinturé ba noppi mu am ay couleur, couleur bu vert ak bu xonqu ak bu bleu ak bu soon ak bu am segg.",Approved,3562: 658
3a8fd217,wolof,"Waaw lii de ab àngal la, àngal bi de bari na ay weer lool ak i turwaal ci suuf. Moom de mi ngi nekk xonqu am lu weex lu bari lu ko wër.",Approved,3526: 1139
a2947e79,wolof,Waaw nataal bii de am na ag jigéen gu ci taxaw yenu lu mel ni ab këll taxaw ci wetu ab néegu ñax. Daa mel ni am ndox moo ko wër am na it ay garab yu nekk ci ginnaawam ak ndaa.,Approved,1756: 961
98654ced,wolof,"Lii ñaari gundóor, ay gundóor la ñaari gundóor la yu xonqu am ay tupp-tupp yu ñuul. Ñaari gundóor la yu xonqu am ay tupp-tupp yu ñuul.",Approved,2944: 1655
cdda6407,wolof,Nataal bii mi ngi wane ay picci lu tollu ci juróom ñaari picci yuy naaw nag jëm ci suuf mel ni daal am lu ñuy jël ci géej gi. Ñi ngi raŋaloo nag di naaw ca kaw di wàcc.,Approved,208: 1586
1a7b8b7b,wolof,"Lii de ay dàll la, dàll yu rafet lool yu aare yoo xam ne ñi ngi ci def ay pettaaw. Liggéeye ko tissu bu ñu naan dewo-segg defar ko couleur yi yànji yu rafet.",Approved,3385: 855
b0f8a02b,wolof,Mbokk mi nataal bii de gis naa ci jenn jigéen ju toog lal lu mel nig basaŋ mi ngi mel ni ku ko yor di ko peinture. Ma ngay peinture basaŋ ga di ca def ay couleur yu wuute. Moo sol yére bu mëef musóoroo musóor  gu bleu.,Approved,3331: 880
0079a6c5,wolof,Nataal bii de ay garab la mooy garab yooyu nga xam ne day faj. Mu am ci tollook juróom ba noppi ñu laxas leen ñu laxas yépp.,Approved,3562: 113
9bd80b57,wolof,Nataal bii nataal la boo xam ne ay nit la nit ñoo xam ne ab monuments la monument bi dafa yaatu ba noppi am ay pax. Ba noppi am ay garab yu wert ba noppi am ay nit yuy dox ba noppi parfois dangay gis ay nit ñuy ñëw.,Approved,3625: 1093
c7e3e46b,wolof,Lii moo tax ñu naan góor lii bu ko amul jarul ñu naan la góor. Lii mooy tax gaa yi mën a am doom. C'est la vie pour les hommes.,Approved,695: 1647
759b84d6,wolof,Nataal bii gis naa ci ay bant yu ñu takk ag guum yu weex ak sac yu lakk ba ñuul ak ay yére yu yàqu.,Approved,2775: 1705
27ec7ab4,wolof,"Lii de ab nataal la, nataal bi nag ay waxambaanee ci nekk ñetti waxambaane. Waxambaane yi nag ñi ngi sol lu bula ak lu weex ak lu gris. Lii rafet na lool tubaarikàlla.",Approved,2617: 1822
47b63894,wolof,Daa mel ni lii de ag garab la Li may jàkkarlool nii ag garab gu rëy a rëy la. Man nag reen yi laay gën a gis li ci gën a fés daal mooy reen yi ak ay xob yoo xam ne sii dafa am ay wirgo yu nëtëx. Man de moom laay gën a gis fii nii.,Approved,2810: 1722
a6012038,wolof,"Lii daamar la daamar, daamar gu sëf, daamar gu sëf ay nit ñu ñu nataal boppu fas kanam gi.",Approved,2949: 322
d19ae142,wolof,"Gis naa fi ab waksi, waksi bi dafa bari ay melokaan. Am na soon, am na ñuul, am na weex, am na xonqu.",Approved,3331: 971
2d65959b,wolof,"Salaamaalekum!
Nataal bi nu ngi ciy gis benn kayit bu mboq nu koy wax ëe pasti ; waaw ak doomi yu nu teg ci suuf nu teg leen ci wetu kayit bi.",Approved,3039: 41
150a8a83,wolof,Waaw mu mel ne lii ag dex la. Ndox mi mel na gaal gi daa nekk ci kaw ndox mi. Xale yi di féey ci wetu gaal gi. Am ñu nekk ci kaw gaal gi itam di ko saytu.,Approved,2172: 1927
be1409c3,wolof,"Lii maa ngi gis ne ag gaal la gu nekk ci box mi. Weex bitti bi bula ci biir gi. Mu nekk ci ndox mi nag di daw. Gis naa ne yit ci wet ga ay garab yu bari bari yu fa nekk yu wert, wert lool. Garab yi garab yu bari lañu ndox mi tamit ndox mu bari la.",Approved,3662: 2210
a51e6de1,wolof,Nataal bii de daa mel ne jigéen laa ciy gis walla tànki jigéen boog yu nu tàllal fuddën leen fuddën su rafet a rafet. Ñaari tànk yépp. Cati sér bi di feeñ am ay wirgo yu bula ak yu weex ak yu mboq. Waawaaw moom lanu gis ci nataal bi. Maasàllaa !,Approved,2516: 747
8db3f283,wolof,Lii am mala la mu saa senegaal yi di wax jaan ci wolof. Moom jaan nag ci àll bi la ëpp lu muy nekk ak ci fi nga xamente ne ñu bari dëkkewuñ fa. Li ëpp ci ñoom nag ci lore lañu ëpp ci lu ñuy def lu ci mel ne màtte ak gaañaate.,Approved,2978: 1596
851d3268,wolof,"Waaw mbokk mi nataal bii de bi ma ko xoolee gis naa ne jigéen ju tëdd, takk na ab sër, takk na ay fer ca ndigg la.",Approved,3547: 779
bd6b9d1b,wolof,"Waaw mbokk mi nataal bii de bi ma ko xoolee gis naa ne ay dëkk lay tegtale. Gis naa ci Senegaal, gis naa ci Gine...",Approved,3547: 1847
9bd880cc,wolof,Nataal bii de gis naa ci biir nataal senn soxna su taxaw sol yére bu orãs am lu weex boot ab tuut-tànk. Séen naa ci it ay néegu ñax ak ay gàncax.,Approved,3578: 1986
45506eda,wolof,Waaw dafa mel ni que jamonoy tubaab ba la woon mu am ay nit ñu ñuul yoo xamante ne nii dañuy liggéey ñu nekk di defar ay sàkket ak yooyu mu am kenn ku weex ku taxaw seen kanam mel ni ku leen di diriger.,Approved,3506: 1893
5b3fc547,wolof,"Nataal bii ngeen ma yónnee de ab train boo xam ne am na lu soon am lu xonqu am lu wert. Ba noppi train bi day daw, train bi nag fim nekk nii am na ñu nekk ci biir. Train bi am na rã-rã boo xam ne mi ngi ci bu xonqu. Ba noppi am na ndox mu nekk ci wetam, ndox moo xam ne mi ngi ci wetam daal.",Approved,2654: 2226
6f403c3f,wolof,"Nataal bii ngeen ma yónnee gis naa ci biir nataal ñaari tuut-tànk yu jàppoo seen i loxo dendak gàncax gu naat, kenn ki sol bula, ki ci des sol weex.",Approved,3623: 1958
8762b3d3,wolof,"Nataal bii nataal la boo xam ne ab meer la, meer yoo xam ne ci wàllum ndox lañ soxla lool dañoo soxla ndox. Am na ay jigéen ay meer am ay janq. Fiñ nekk nag am na garab gu leen tiim, garab goo xam ne garab gu vert la. Suuf siñ nekk nag mi ngi nekk suuf su weex.",Approved,2654: 1993
b9283131,wolof,Waaw lii de ab paa ak ñaari jigéen. Jigéen ji mi ngi muuroo benn kol gu xonqu. Paa bi mi ngi sol benn bolog bu bula bu baxa.,Approved,3526: 2012
004d3d97,wolof,"Waaw nataal bii de nataal la boo xam ne ay oto la oto yu baree bari, oto yi nag dañoo bari ay car ak i nekk foo xam ne dañoo bari lool ba noppi am mbooloo mu bari mu fa nekk. Nataal bi nag gaa yi bari na lool ba noppi oto yi bari ba noppi nit ñi bari.",Approved,3583: 2169
f7f0019c,wolof,"Nataal bii de gis naa ci géej. Gis naa ci itam ay dëkk yu taqaloo. Gis naa ci Dakaar, gis naa ci Gàmbi, gis naa ci...",Approved,3028: 1867
8093112c,wolof,Gis naa ci ay nit ñu bari ñoo xam ne ñoo ngi nekk ci mbedd di jaay ay xaal. Xaal yi tamit dafa baree bari ci mbedd mi.,Approved,3331: 407
8c515648,wolof,"Sama nataal bii ñu ma yónnee dafa mel ni ab sées la, sées yi ñuy tooge. Waaye nag couleur bi moom  dafa bula couleur bu bula la.",Approved,3402: 1199
d0a5d611,wolof,"Nataal bii ab stade lay wane boo xamante ne gasõ bu vert la, banc yu bleu. Stade bi stade bu rafet la waaye ñeenti nataal la yoo xam ne dañ koo taqale.",Approved,3556: 1486
dcf3db0a,wolof,"Ñaar fukkeelu nataal ak ñett maa ngi ci gis lu mel ni ay cercle yoo xam ne couleur am na xonq, am vert, am na ñuul, am na soon, am na bula. Fiñ nekk nag barab bu weex tàll la.",Approved,3639: 1772
b2c48240,wolof,Waaw lii de xam naa lu mel ni liy ne ci pharmacie la. Mi ngi doon këf wert koo xam ne sii ñi ngi ci diseene lu weex.,Approved,2822: 519
95be9503,wolof,Waaw nataal bii nag gis naa ci ag ndaamar gu mag ñu takk dañ ciy bidõ yu baree bari ak ay saaku. Am na ñu toog ci kaw saaku yi ci ndaamar gi nit ñu baree bari. Am na ku taxaw ci wetu ndaamar gi sol lu ñuul muuroo kol gu weex.,Approved,3453: 2255
4027553f,wolof,Kii am màggat mu jigéen la. Mi ngi toog tiim ab seet di ko melal ci ay melal yu fasantikoo.,Approved,2685: 880
b77a86eb,wolof,"Nataal bii nataalu comprimé la. Ay caisse, caisse yu def ay doom. Maanaam ay garab yu ñuy fajoo.",Approved,2575: 512
46681f4a,wolof,Nataal bii de mi ngi wane ab pénc bu yaatu. Booy xool ba xool ay nit a ci nekk. Ku ci nekk yaa ngi sol lu weex tàll. Di ñëw ci ab jumaa ca pegg ba fale ca kaw.,Approved,208: 199
2b3bbe76,wolof,"Nataal bii de benn waay la boo xam ne ñoo ñu nga xam ne dañuy karaatekaa moom la. Ba noppi mu sol ab yére bu weex boo xam yorub kupam ci wetam, waaw yor ab kupam ci wetam.",Approved,3562: 1808
20155811,wolof,Nataal bii ma jot tey nag nataal la boo xam ne ay élève yoo xam ne dañuy jàng. Élève yi nag ku nekk mi ngi tiim sa ardoise bi ngay jànge. Ba noppi am na ay xottu yu nekk seen wet. Ba noppi ñu tiim taabal ji nii.,Approved,3618: 707
77f96aef,wolof,"Lii ab dëkkuwaay la, ab dëkkuwaay am ab bayo ci biir, am ab seetu, am ay nekkukaay ci biir.",Approved,2949: 1140
43de396a,wolof,"Lii de barab la boo xam ne dañ koy faral di baye ñu yàq ko nag ba war faa jii walla yu mel noonu. Waaye lii suuf la, suuf la soo xam ne dañ fay baye.",Approved,3439: 1666
24b70c3a,wolof,"Nataal bi nag, mi ngi méngale ë...soxna soo xam ne ëe... Dañ koo méngale ci barab. Waaye nag li nekk ci bopp ba ñu ngi ci jublu kartu afrig. Manaam Afrig ni mu bindoo. Moom nag mu ngi takk ay jaaro. Am na it ay couleurs.",New,3439: 942
514b9267,wolof,Gis naa fi luñ naan kanaara géej. Moom nag dafa nekk ci ag dex... Ci al ndox daal la nekk. Dex wala dara rekk. Ci ginaaw foofu am na ay fulóor yu fa nekk ak ñax yoo xam ni taaru na lool. Dañoo verte naat lool.,New,3438: 1611
5ece417c,wolof,"Nataal bii ngeen ma yónnee de gis naa ci biir nataal bi gàncax gu wert gu naat, gu meññi ay doom yu wert.",Approved,3623: 1690
8b13e65e,wolof,"Lii de ag paan la, paan gu def ngallax ñu koy yëngal, fas yéene koo xéewloo.",Approved,2810: 179
3f3965be,wolof,Nataal bii El Haaji Useynu Juuf la ak benn footballeur bu Kamerun suma juumul Njefi la ci atum ñaari junni ak ñaar.,Approved,1787: 1906
69a6b2da,wolof,"Salaamaalekum, nataal bi ngeen ma yónnee de, nataal bi ñi nga xam ne ñiy jaay la ay tamaateek yooyu. Bari na ay meer nag. Nataal bi nag gis naa ci affaire bu xonqu ak yére yu bula ak i paa. Paa yi ma ci gis bari na ak, paa yi ak i meer am garab gu leen tiim.",Approved,3625: 2059
388d4726,wolof,"Waaw nataal bii ma gis nii te muy ñeen fukkeel nataal ak ñaar, gis naa ci ay laltu yoo xam ne sii ñi ngi leen wéer.",Approved,3628: 875
987244a6,wolof,"Kii de sennas ngóor la su taxaw si benn tali daldi yor aw xeer, takk masque. Xeer wi mu jëmale ko ca way-takk-der ya.",Approved,2685: 1280
e7709dd2,wolof,"Lii de benn dëkkuwaay bu nekk ca Siin la, tollu ci fukki bâtiment. Ñu tabax ko ci ñeenti waxtu ak juróom fukki simili ak ñeent.",Approved,2949: 1228
9ee72e7d,wolof,"Kii ab jigéen waaw bu yor ab leget, sol mbubbu cosaan waaw. Mi ngi takk ab caq ci baat bi.",Approved,208: 820
a2a20e29,wolof,"Waaw lii de, dafa mel ni ab fulëer la, waaye fulëer bi liñ ko defare mooy lu mel ni màcceeru weñ moom lañ ko defaree. Def fulëer yi mu nekk lu rafet.",Approved,3385: 1124
d63c2fa7,wolof,Nataal bii maa ngi ciy gis ay butéel yu ndaw. Butéel yu ndaw yi ñi ngi ko teg ci kaw taabal. Am na butéel yoo xam ne dafa def lem.,Approved,2685: 425
81dee959,wolof,"Kii ab pël la, daa takkub caqam, jamu tuñam, bennub noppu bakkanam def ci jaaro, takk jaaroy noppu.",Approved,2944: 762
f930ab10,wolof,"Jenn lu weex tàll loo xam ne ab gundóor goo xam ne dafee tàmpewu nii. Gundóor gi nag am na ay couleur, couleur yu bari. Gundóor gu nag mi ngi ñaaw a ñaaw.",Approved,2654: 1575
367819f9,wolof,"Nataal bii de nataal la boo xam ne loxo yi dañ koo fuddën, loxo yi nag am na fuddën yu bari nag.",Approved,2654: 764
6313b22d,wolof,"Waaw lii de ab àll la, àll bi dañ koo xayma, am na ay garab yu bari yu fi nekk. Am na ab lal bu nekk fii nii. Am na ag xayma gu nekk nale. Am na ay garab yu ko wër yu bari. Fii de moom ab àll la moom.",Approved,3526: 1160
242a987a,wolof,Nataal bii ngeen ma yónnee gis naa ci biir nataal bi góor gu taxaw génnee loxoom yi ŋàbbu ab takkub garab. Garab gi nag reen yu ñu gas boole ko takk.,Approved,3623: 443
eb350da6,wolof,"Juróom-benni bãŋ la, juróom-benni bãŋ yu ñuul am ay tànk. Am na ñeenti tànk, ay tànki dénk.",Approved,2949: 1198
90d5f315,wolof,"Waaw nataal bi kuréel gi nga xam ne ñoo ŋànk réew mi muy Bennoo Bokk Yaakaar te njiit li di Njiitu Réew mi Maki Sàll. Kuréelam Bennoo Bokk Yaakaar ñoo toog nii doon mbooloo mu takku. Am na ay góor am na ay jigéen, toog nii ak seeni waayndare.",Approved,264: 1433
39611c55,wolof,"Lii nag lal la ; lalu dénk. Di lalu xale Tubaab di ko wax ""berceau"". Bee jiitu nag lal nanu si darab bu weex teg ci njegeñaay bu weex waaye bi ci des teguñu ci dara. Lal bi rekk lañu teg noonu.",Approved,2575: 1216
8bd2f649,wolof,Kii ag kilifa la gu yor benn parasool.,Approved,3486: 212
9399b533,wolof,"Waaw nataal bii de nataalu Mustafaa Ciise Lóo la doon ab pólitiseŋ bu mag ci réew mi, fare ci nguur gi. Moo ci nekk sañse, sañse bu yànji. Nekk ci ab lu mel ne saal ab bunt dénk nekk ci ginnaawam di feeñ.",Approved,1783: 1453
d28c4a27,wolof,Nataal bi ñu ma yónnee de gis naa ne am na lu ñuul ak lu weex waaye nag turu Yàlla la. Mu nekk Allaaxu.,Approved,3431: 244
01fb543f,wolof,"Waaw lii de jant bi la nataalu jant bi. Muy génnee ay ferñent yu mboq.
 Digg bi dafa ñuul.",Approved,2996: 1673
8f3bb1f1,wolof,"Kii de ab xale la boo xam ne ab élève la di jàng, taxaw ci kanamu tableau bi pour man a wax araf yi.",Approved,3385: 607
3d956c06,wolof,"Nataal bii nataalu mbooloo la, mbooloom jigéen la, ñu taxaw ci ag saxaar, ñuy génnee ay saaku ci biir saxaar gi di leen ko jox.",Approved,2575: 2234
f7fb2d55,wolof,Lii ab kaas la mi ngi def am soow. Ab kaas bu weex la bu def am soow ñu taaj ko.,Approved,1989: 118
06d45f8c,wolof,"Nataal bii ab jigéen moo ci nekk, mu yor ay jaaro yu xonqu, sol am mbubbu bu bari ay wirgo. Am na wirgo yu soon, yu baxa, yu xonqu waaw.",Approved,208: 968
49e36b3d,wolof,"Nataal bii de ab sax la, sax boo xam ne ci am ñax mu wert la nekk, ba noppi as suuf. Sax boo xam ne benn xaaj bi dafa weex beneen xaaj bi dafa ñuul, beneen xaaj bi  mel ni lu am saari ay rëdd.",Approved,3562: 1569
e71b129d,wolof,Nataal bii de nataal la boo xam ne ay élève ñoo taxaw. Élève yi nag ñaari élève yu jigéen la ak benn ku góor. Élève bu jigéen bi mi ngi waxak ñaari élève yu góor yi.... ñi ngi taxaw nag waaw.,Approved,3625: 580
d8e38470,wolof,Juróom-ñetteelu nataal bi seetlu naa ci cere joo xam ne dañ koo defar. Biñ ko defaree bam noppi mu àndak ñeex moo xam ne moom lañ koy siife.,Approved,3631: 127
df4f24c2,wolof,"Lii bisaab la, bisaab bu xonqu. Buy door day wert waaye bu demee ba jur ay doom day xonqu mbaa mu weex. Bii bu xonqu la.",Approved,2949: 1733
3cefd394,wolof,"Nataal bii de, nataal la boo xam ne ab machine la, machine boo xam ne dañ koo teg noonu. Mooy xeetu machine yooyu nga xam ne moom lañuy faje moo ci nekk.",Approved,3562: 1318
5e7bc299,wolof,"Nataal bii nag, nataalu fleur la. Fleur bi xob yi vert la am, bant bi vert lool naat maasàllaa, def ab coppu fleur bu jaune ci digg bi.",Approved,2575: 1724
37894ddd,wolof,"Ag góor ak jigéen gu jàkkaarloo di wax, mel ni góor gi daa xaw a mer. Jigéen gi mi ngi musóoroo kol gu ruus gu am ay couleur.",Approved,2575: 1965
eccb3581,wolof,Nataal bi ngeen ma yónnee de ag géej la goo xamante ne nii picci yi ñi ngi naaw ci kaw tiim ndox mi jege ko lool.,Approved,3564: 1612
45fe68d9,wolof,"Ay caisse yu bari yuñ tegale la, caisse yi dañoo bari lool. Ñu teg ci ay téere yu bari, ay këyit daal këyit yu baree bari yoo xam ne ay tegukaay la daal.",Approved,3618: 1170
dde5c4bf,wolof,"Waaw lii nag ag safaan la, ag safaan la gu yab ay nit ba fees. Yab ay góor yu yor ay bagaas tamit, ay nit ñu bari.",Approved,2920: 2257
6fbb95df,wolof,"Salaamu aleykum, nataal bii nag ñi ngi ci gis ay gone yu yékkati seen i loxo. Ñoo ngi sol lu ñuul biir gi am lu weex. Ñu nar leen barré ak ñoom seen.",Approved,3108: 1899
5d61aaac,wolof,"Waaw lii nag ay néegi ñax la, néegi ñax bi ci kaw dañ kaa defar ko bam taaru lool. Bi ci des tamit ñu defar ko jël ab sars wërale ko ci kaw wutal kob buntu.",Approved,2920: 1221
b49682ea,wolof,Gis naa benn lu bari ay melokaan torop. Lu mel ni saaru xartum la may jox.,Approved,3331: 959
8c146476,wolof,Nataal bii ngeen ma envoyé gis naa ne ñetti nit la. Ñett ñoo xam ne ñaar ñi góor lañ kenn ki jigéen. Gis naa ne mel na ni ku góor ki dafa daanu xam naa mooy daanu yooyu ñuy daanu. Gis naa tamit ab néegu ñax ca gannaaw.,Approved,3448: 803
d4afcf9c,wolof,"Nataal bii day wane genn góor goo xamante ne waxambaane la bu dëgër yor benn pistolet, benn pistolet boo xam ne da koo teg ci suuf takk ay béjjën.",Approved,3556: 1871
5e64991c,wolof,Nataal bii de gis naa ci biir nataal bi bennub taax ci ginnaaw gi am ñax ak ay gàncax ak benn waruwaay benn tuut-tànk yéeg ci kaw.,Approved,3578: 1962
58bc7871,wolof,"Nataal bii ma gis de nataal la boo xam ne jàkka la, jàkka joo xam ne jàkka ji guddu na lool ba noppi bari, ba noppi am ñax, am ay garab yu ne ca suuf. Waaye jàkka ji nag peinture bu soon lañ ko peinture. Ba noppi mu ay rajook yooyu yépp waaw.",Approved,3618: 1057
d5e32a85,wolof,"Waaw nataal bii de gis naa ci biir nataal bi am taax mu am lu weex ak mboqu, am affaire bu weex ci kaw ak mbind mu bula. Séen naa genn góor ci biir.",Approved,3576: 531
cdc59878,wolof,"Nataal bii maa ngi ci gis ñaari nit, benn njagamaar ak benn góor ñu jàkkarloo mel ni kuy dàggasante",Approved,3628: 2010
0dde642a,wolof,"Waaw nataal bii nag gis naa ci ñetti ñu toog. Ñaar ñi ñaar ñu jigéen ñu toog lañ, kenn ki ab paa la mu toog ci piliyaanam, ñu mel ni kuy waxtaanak paa bi mi daldi ree.",Approved,3453: 2012
e48f8039,wolof,"Nataal bii ngeen ma yónnee de gis naa ci biir nataal bi ñaari daamar. Ndaamara yi nag, benn bi dañ koo baase ca kaw ga. Benn baaŋ ko jiitu, ba ca des toppu ca.",Approved,3623: 2259
3f295f79,wolof,Waaw nataal bii ab dëkk la bu am ay kër yu yaatu yu nuroo. Ci wetu kër yi am ay garab mi naat lool.,Approved,208: 1230
5d38d456,wolof,"Waaw nataal bii ngeen ma yónnee de gis naa ci ay mala, mala yoo xam ne ñaari mala yoo xam ne ñi ngi naaw, ñi ngi naaw waaw.",Approved,2654: 1853
8cccc5a2,wolof,"Nataal bii ma gis de nataal la boo xam ne gis naa ci benn paa la, benn paa boo xam ne dafa am karaw ba noppi jublu benn pegg. Ba noppi di xool fenn, ba noppi bari karaw. Karaw gi nag bari na lool, kenn mënta xayma ci gàttal fum tollu.",Approved,3625: 932
8ac6d00f,wolof,Nataal bii ngeen ma yónnee de gis naa ci biir nataal bi ay butéel yu am garab. Ñu bind ci kaw butéel yi mbind mu bula mu am këyit gu weex.,Approved,3623: 430
3f07ed85,wolof,Nataal bii ag kër gu am ay taax.,Approved,1787: 1032
903746d0,wolof,Gis naa ne nataal bi ñaari gundóor la. Gis naa ñu taxaw ci bant bu vert. Gis naa ay garab gu vert ci ginnaawam.,Approved,2799: 1651
21d2593c,wolof,Waaw lii boo xoolee am picci la. Picci mi nag moom ci ndox lay dëkke ñaare.,Approved,229: 1602
7142d163,wolof,Lii de nataal la boo xam ne lu mel ni géej la walla dex lu méngook ay mbir yu bari. Lu mel ki ay fuur-fuur maa ngi koy séen ci nataal bi.,Approved,3439: 1851
bcfef096,wolof,"Nataal bi ma jot de gis naa ci néeg, néegu ñax boo xam ne mi ngi nekk fu taaroo taaru am ndox nekk ci ginnaawam, ndox mu rafet sax. Am ay ñax yu ndaw-ndawaan yu nekk ci ginnaawam.",Approved,3455: 1101
7f25bea6,wolof,"Nataal bii ngeen ma yónnee de nataal la boo xam ne Maki Sàll la, Maki Sàll mi ngi am profil. Nataal bi nataal bi nag photo Maki Sàll moo ci nekk...",Approved,3618: 1383
b351620c,wolof,Nataal bii ngeen ma yónnee de gis naa ci biir nataal bi giléem gu xonqu ak giléem gu weex. Am ku nekk ca wetu giléem gu weex ga sol lu weex am ku toog ca suuf sol lu bula.,Approved,3623: 2129
fd864154,wolof,"Waaw lii mel na ni ab nataal la. Mel na ni ab baŋ la buñ ràbbu, baŋ bu xaw a mel ni lu meew.",Approved,2822: 895
2b92fd0f,wolof,"Waaw nataal bii ngeen ma yónnee de ab baŋ la, baŋ. Baŋ boo xam ne baŋ bu taaroo taaru la buñ ràbbu, boo xam ne dañ koo ràbbu ci loxo daal. Waaw bu taaru sax.",Approved,3455: 921
80d70d76,wolof,Nataal bi ngeen ma yónnee nii nataalub Nelson Màndela moo ci nekk mu yékkati ab loxoom tàllal ko.,Approved,3564: 1500
1cbcb355,wolof,"Nataal bii ma gis de dafa mel ni kiñ naan Saajo Maane la, Saajo Maane dafa tée coupe d'Afrique bi ñu takkal li nga xamante ne moom lañuy takkal suwëer yi mooy vert soon ruus. Équipe bu gagné rekk sa drapeau moom lañ lay takkal.",Approved,3651: 1828
1da92aa4,wolof,"Lii de lañuy tudde wanag, ñu defar ba mu muccu ayib.",Approved,2622: 1173
05d564be,wolof,"Maa ngi ci gis kaas bii ñu ma jox, kaas bu weex la def na meew, meew mu far, fatt taraj.",Approved,3003: 118
016386ea,wolof,"Maa ngi ci gis nataal bii El Haaj Juuf la mu ngi nekk ci...Sol maillot Senegaal takk numéro 1, takk bande bi.",Approved,3003: 1748
233e1b68,wolof,"Ay coŋolõko, ay jaaro yu ñu defar ci anam gu rafet sax. Lii ay jaaro la.",Approved,1787: 811
41079c53,wolof,"Lii gis naa ne ay baa la. Waaye, baa yi tamit ñoom dañiy tëbante. Baa bu góor bi mi ngi tëb bu jigéen bi. Loolu laa fi gis de.",Approved,3448: 1650
facb13a0,wolof,"Waaw ba tey lii de gis naa ne ag daamar, daamar gu taxaw la, ay sàndarma ñi ngi ci biir daamar ga, am na benn sàndarma bu nekk ca kanam. Waaw loolu de laa gis.",Approved,3547: 1277
fda2af70,wolof,"Lii de ay jigéen la , jigéen yi ñi ngi musóoroo musóor gu ñuul, sol mbubbu mu weex, am paquet yu mu teg ci loxo bi.",Approved,3526: 441
08fbad52,wolof,"Nataal bii ngeen ma yónnee de dàmpoo la, dàmpoo. Dàmpoo bi nag am na ay couleur. Couleur bu ñuul, ba noppi am ay noppu, noppu yi ne féww féww. Noppu yi fiñ nekk am suuf ak yooyu.",Approved,3625: 1557
bb618289,wolof,Nataal bii ngeen ma yónnee gis naa ni biir nataal bi ag këll gu def suukër bekk su weex tàll.,Approved,3623: 104
0847b6e2,wolof,"Nataal bii ngeen ma yónnee gis naa ci biir nataal bi garabu tubaab guy faj, am ay mbind yu bleu ñu koy wax dolliparaan.",Approved,3623: 487
0293e33e,wolof,Lii ab pattu dàll la bu méngook lool ak ràbbukati yi nekk ci saa-afrig rawatina yi nekk Ngaay yi ñuy faral di defar.,Approved,208: 847
2db41a20,wolof,"Ñii ñeenti góor lañu ñu sol ay mbaxana yu vert, ñii di ko jàppal muy dagg.",Approved,2685: 591
5c3ee8b0,wolof,"Nataal bii ñu taxaw la seen i tànk rekk a feeñ, fu mel ni fu am ñax la. Waaye lii mbonaat la, mbonaat ak këllam.",Approved,1787: 1607
